0 0.000000 0.000061 0.000061
1 0.000000 0.000065 0.000065
2 0.000000 0.000068 0.000068
3 0.000000 0.000071 0.000071
4 0.000000 0.000073 0.000073
5 0.000000 0.000074 0.000074
6 0.000000 0.000076 0.000076
7 0.000000 0.000076 0.000076
8 0.000000 0.000077 0.000077
9 0.000000 0.000077 0.000077
10 0.000000 0.000077 0.000077
11 0.000000 0.000076 0.000076
12 0.000000 0.000076 0.000076
13 0.000000 0.000075 0.000075
14 0.000000 0.000073 0.000073
15 0.000000 0.000072 0.000072
16 0.000000 0.000071 0.000071
17 0.000000 0.000069 0.000069
18 0.000000 0.000068 0.000068
19 0.000000 0.000066 0.000066
20 0.000000 0.000064 0.000064
21 0.000000 0.000062 0.000062
22 0.000000 0.000060 0.000060
23 0.000000 0.000058 0.000058
24 0.000000 0.000056 0.000056
25 0.000000 0.000054 0.000054
26 0.000000 0.000052 0.000052
27 0.000000 0.000050 0.000050
28 0.000000 0.000048 0.000048
29 0.000000 0.000046 0.000046
30 0.000000 0.000044 0.000044
31 0.000000 0.000042 0.000042
32 0.000000 0.000041 0.000041
33 0.000000 0.000039 0.000039
34 0.000000 0.000037 0.000037
35 0.000000 0.000035 0.000035
36 0.000000 0.000033 0.000033
37 0.000000 0.000032 0.000032
38 0.000000 0.000030 0.000030
39 0.000000 0.000029 0.000029
40 0.000000 0.000027 0.000027
41 0.000000 0.000026 0.000026
42 0.000000 0.000024 0.000024
43 0.000000 0.000023 0.000023
44 0.000000 0.000021 0.000021
45 0.000000 0.000020 0.000020
46 0.000000 0.000019 0.000019
47 0.000000 0.000018 0.000018
48 0.000000 0.000017 0.000017
49 0.000000 0.000016 0.000016
50 0.000000 0.000014 0.000014
51 0.000000 0.000014 0.000014
52 0.000000 0.000013 0.000013
53 0.000000 0.000012 0.000012
54 0.000000 0.000011 0.000011
55 0.000000 0.000010 0.000010
56 0.000000 0.000009 0.000009
57 0.000000 0.000009 0.000009
58 0.000000 0.000008 0.000008
59 0.000000 0.000007 0.000007
60 0.000000 0.000007 0.000007
61 0.000000 0.000006 0.000006
62 0.000000 0.000006 0.000006
63 0.000000 0.000005 0.000005
64 0.000000 0.000005 0.000005
65 0.000000 0.000004 0.000004
66 0.000000 0.000004 0.000004
67 0.000000 0.000003 0.000003
68 0.000000 0.000003 0.000003
